category,title,link,img,time,detail
economic,"휴젤, '7천만불 수출의 탑' 수상…""글로벌 진출 지속 확대""",https://v.daum.net/v/20231215090706048,https://img1.daumcdn.net/thumb/S95x77ht.u/?fname=https%3A%2F%2Ft1.daumcdn.net%2Fnews%2F202312%2F15%2Fmoneytoday%2F20231215090708224uowg.jpg&scode=media,09:07,"휴젤은 무역의 날 60주년을 맞아 '7천만불 수출의 탑'을 수상했다고 15일 밝혔다.수출의 탑은 산업통상자원부 및 한국무역협회가 전년도 7월부터 이듬해 6월까지 1년간 한국의 국제적 위상과 경제 발전에 기여한 기업들에게 그 공로를 인정해 수여하는 상이다. 휴젤은 수출의 탑을 수상한 강원도 소재 기업 중에서 가장 많은 수출액을 달성해, 지난 14일 한국무역협회 강원지역본부가 주최한 '제7회 강원 수출인의 날' 행사에서 김진태 강원특별자치도지사로부터 상패를 수여 받았다.휴젤은 대표 제품인 보툴리눔 톡신 '보툴렉스'와 HA 필러 '더채움'이 국내를 넘어 글로벌 시장에서 가파른 성장세를 이어가며 메디컬 에스테틱 분야 리딩 기업으로 성장했다.보툴렉스 판매·허가 국가는 전 세계 60여개국으로, 아시아·유럽·남미·북미 등으로 영역을 넓혀가고 있다. 특히 국내 보툴리눔 톡신 기업으로는 최초로 중국, 유럽, 호주에 제품을 출시하는 성과를 거뒀다. 유럽의 경우 현재 독일·영국·프랑스·스페인·이탈리아·스위스 등 주요 국가 진출을 모두 완료했으며, 빠른 시일 내 30개국 이상으로 시장을 확대한다는 계획이다. 지난해 허가를 획득한 캐나다에서도 매출이 본격적으로 발생할 것으로 기대된다.'더채움' 또한 전 세계 40여개국에서 판매되고 있다. 올해 3분기에는 유럽 및 아시아 태평양 지역 매출이 확대돼 20%대 고성장을 기록했다. 특히 유럽에서는 분기 최대 매출을 경신했다. 휴젤은 현재 빅5 마켓(독일·영국·프랑스·이탈리아·스페인)을 포함 20개국 이상에 진출, 지난 3년간 연평균 50% 이상 고성장을 달성했다.휴젤은 네덜란드, 벨기에 등 유럽 전역으로 판매망을 확대해 시장 점유율을 3년 내 두 배까지 높인다는 계획이다. 태국은 지난 12일 초도 물량 선적이 완료됐으며, 현지에서 곧 판매에 돌입할 예정이다. 휴젤이 태국 보툴리눔 톡신 시장 점유율 1위를 유지하고 있는 만큼, 이를 적극 활용해 HA 필러 시장에서도 경쟁력을 빠르게 확보한다는 계획이다.휴젤 관계자는 ""해외 수출 비중을 지속 확대해 매년 최대 매출을 경신하고 있으며, 특히 이번 수출의 탑은 자회사 및 해외법인 실적을 제외하고서 달성한 성과다""며 ""앞으로도 차별화된 제품력과 기술력을 바탕으로 글로벌 탑티어 도약을 위한 노력을 경주해 나가겠다""고 말했다."
foreign,美 11월 소매판매 ‘깜짝 반등’…다우지수 연일 사상 최고,https://v.daum.net/v/20231215100446213,https://img1.daumcdn.net/thumb/S95x77ht.u/?fname=https%3A%2F%2Ft1.daumcdn.net%2Fnews%2F202312%2F15%2Fned%2F20231215100448082rlhi.jpg&scode=media,10:04,"[헤럴드경제=손미정 기자]고금리 장기화에도 불구하고 미국의 소비와 노동시장이 견조한 것으로 나타났다. 미 경제의 연착륙 및 연방준비제도(Fed·연준)의 금리 인하에 대한 시장 기대가 최고조로 치닫으면서 미 다우지수는 이틀 연속 고점을 갈아치웠다.미 소매판매는 시장의 예상을 뒤엎고 ‘깜짝 반등’했다. 14일(현지시간) 미 상무부 발표에 따르면 11월 소매판매는 7057억달러로 전월 대비 0.3% 증가했다. 월스트리트저널(WSJ), 로이터 등이 집계한 전문가 전망치인 0.1% 감소를 상회한 것이다.월간 소매 판매 지표는 전체 소비 중 상품 판매 실적을 주로 집계하는 속보치 통계로, 미국 경제의 중추인 소비의 변화를 가늠할 수 있는 지표로 여겨진다.앞서 전문가들은 소매판매가 연말부터 고금리로 인한 압박과 가계 저축 소진 등으로 둔화할 것으로 전망했다. 9월까지 예상 밖 호조를 이어오던 소매판매는 10월들어 7개월 만에 마이너스(-0.2%)를 기록한 바 있다.앤드류 헌터 패키탈 이코노믹스 경제학자는 “11월 소매판매 반등은 인플레이션의 급격한 하락이 경제 성장을 크게 약화시키지 않는다는 점을 분명히 보여준다”고 밝혔다.11월 소매가 반등하면서 본격적인 연말 쇼핑 시즌에도 소비가 호조를 이어갈 가능성이 커졌다. WSJ은 “올해 크리스마스가 월요일인만큼 쇼핑객들이 막바지 주말 쇼핑에 나설 가능성이 있다”면서 “(소매업체들의) 매출이 더욱 늘어날 것으로 전망된다”고 내다봤다.노동시장도 강한 모습을 이어가고 있다. 미 노동부에 따르면 지난 9일로 끝난 주간 신규 실업수당 청구 건수는 전주 대비 1만9000만건 감소한 20만2000건으로 집계됐다. 시장 전망치인 22만2000건에 못 미치는 수치다.전문가들은 이 같은 견조한 노동시장 상황이 탄탄한 소비를 비롯한 미 경제의 회복력을 뒷받침하고 있다고 평가했다. 루 크랜달 라이트슨 ICAP 수석경제학자는 “신규 실업수당 청구건수의 안정적 추세는 현재의 노동시장 상황을 정확하게 반영하고 있다”고 짚었다.시장은 소비지표의 깜짝 호조를 반겼다. 이날 뉴욕증시에서 다우존스30 지수는 전장보다 158.11포인트(0.43%) 오른 3만7248.35에 거래를 마쳤다. 전날 사상 처음으로 3만7000선을 돌파한 데 이어 이날 이틀 연속 사상 최고치다.스탠더드앤드푸어스(S&P)500 지수는 12.46포인트(0.26%) 상승한 4719.55에 마감했고, 나스닥 지수는 27.59포인트(0.19%) 오른 1만4761.56에 장을 마쳤다.미 국채금리는 급락세를 지속하며 4% 밑으로 떨어졌다."
foreign,베이징 폭설 그쳤지만…주말엔 영하 16도 '강추위' 온다,https://v.daum.net/v/20231215100414203,https://img1.daumcdn.net/thumb/S95x77ht.u/?fname=https%3A%2F%2Ft1.daumcdn.net%2Fnews%2F202312%2F15%2FNEWS1%2F20231215100415624dopy.jpg&scode=media,10:04,"(베이징=뉴스1) 정은지 특파원 = 중국 수도 베이징에 한파가 이어지고 있는 가운데 이번 주말 날씨가 영하 16도까지 내려갈 것으로 예상된다. 15일 베이징날씨망 등에 따르면 지난 11일부터 내린 눈은 대부분 그치면서 전일 밤 폭설 오렌지색 경보가 해제됐다. 베이징에는 지난 13일 많은 눈이 내리면서 베이징 대부분 지역에 9~12cm의 눈이 쌓였다. 베이징에서 이 같은 폭설이 내린 것은 이례적이다. 한 베이징 시민은 ""베이징에 살면서 이렇게 많은 눈이 내린 것은 10여년만인 것 같다""고 전하기도 했다. 많은 눈이 내리면서 지난 13일부터 실시된 베이징 시내 초중등학교와 유치원에 임시 가정학습 조치는 15일까지 유지된다. 눈은 그쳤지만 당분간 베이징에는 강한 한파가 닥칠 것으로 예상된다. 베이징기상대는 이날 기준 최저 기온은 영하 13도로 떨어지며, 주말에는 최고 기온이 영하 6~7도, 최저기온은 영하 15~16도에 이를 것으로 전망된다. 이에 당국은 도로 결빙 오렌지색 경부, 저온 황색 경보, 한파 및 강풍 청색경보를 발령하고 시민들에 방풍, 방한, 미끄럼 방지에 주의를 기울이고 교통 안전에 유의할 것을 당부했다."
foreign,유럽서 가장 행복한 나라는 ‘오스트리아’…독일은 최하위,https://v.daum.net/v/20231215100411202,https://img1.daumcdn.net/thumb/S95x77ht.u/?fname=https%3A%2F%2Ft1.daumcdn.net%2Fnews%2F202312%2F15%2Fkbs%2F20231215100912460ipwe.jpg&scode=media,10:04," 지난해 유럽연합(EU) 회원 27개국 중 오스트리아 국민의 삶의 만족도가 가장 높았다는 조사 결과가 나왔습니다.EU 통계기구 유로스타트의 2022년 기준 ‘삶의 질 지표’ 간행물 따르면, 오스트리아는 주관적인 삶에 대한 만족도 지수에서 10점 만점에 7.9점으로 1위에 올랐다고 영국 일간 인디펜던트가 현지 시각 14일 보도했습니다.이 간행물은 유럽 시민들의 주관적인 행복도의 추세를 보여주고자 유럽 전역에서 실시된 설문 조사를 기반으로 매년 발간됩니다.폴란드와 핀란드, 루마니아는 나란히 7.7점을 기록해 오스트리아에 이어 공동 2위였습니다.불가리아는 27개국 중 유일하게 6점보다 낮은 5.6점을 기록해 최하위였고, 독일은 6.5점으로 26위였습니다.EU의 3대 경제 대국으로 불리는 이탈리아, 스페인, 프랑스는 전체 평균치인 7.1점 부근을 기록하며 중간 순위에 머물렀습니다.유로스타트는 “EU 회원국 전체의 삶의 만족도 평균은 7.1점으로, 지난해 EU 시민들은 대체로 자신의 삶에 만족했음을 알 수 있다”고 전했습니다.그러면서 단순한 부의 규모보다는 교육의 수준, 가족, 재정적 안정성 등이 응답자들의 삶의 만족도에 전반적으로 영향을 미쳤다고 설명했습니다.특히 상대적으로 소득 수준이 낮은 루마니아와 폴란드 국민의 행복도가 최상위권이라는 사실은 경제적 복리와 주관적 행복도 간의 복잡한 관계성을 보여준다고 짚었습니다."
foreign,[자막뉴스] 앞의 차를 그대로 '쾅'...테슬라 결함에 '대규모 리콜',https://v.daum.net/v/20231215100409201,https://img1.daumcdn.net/thumb/S95x77ht.u/?fname=https%3A%2F%2Ft1.daumcdn.net%2Fnews%2F202312%2F15%2FYTN%2F20231215100410539ynwv.jpg&scode=media,10:04,"미 월스트리트 저널이 지난 8월 공개한 테슬라 자동차 사고 영상입니다. 텍사스의 한 고속도로를 주행하던 테슬라 차량이 속도를 줄이지 않고 그대로 경찰차들을 들이받습니다. 테슬라 사고 차량은 자율 주행 기능, '오토파일럿'을 켜둔 상태였습니다. 오토파일럿은 센서와 카메라로 다른 차량과 장애물을 인식하는데 이에 실패한 겁니다. 자율주행 중이던 테슬라 차량이 급회전하다 나무를 들이받고 불에 타 두 명이 숨졌습니다. 오토파일럿을 켜 놓아도 고속도로 위에 멈춰선 흰색 트럭을 장애물로 인식하지 못하고 곧장 들이받기도 합니다. 이처럼 자율주행 보조장치 오토파일럿 관련 사고가 끊이질 않자 테슬라가 200만 대 이상을 리콜하기로 했습니다. 사실상 미국에서 팔린 거의 모든 테슬라 차량이 대상입니다. 방식은 소프트웨어를 업데이트해 운전자 경고를 강화하는 것으로 특정 부품을 교환하는 리콜과는 거리가 있습니다. [필립 쿠프만 / 카네기멜론대 공대 교수 : 안전성이 향상되겠지만 얼마나 개선될지는 모르겠네요. 다른 자동차제조업체들의 리콜방식과 비교해보면 기대에 못 미칠 겁니다.] 테슬라 코리아 측은 한국에서 판매된 차량들도 해당되는지 파악 중이라고 밝혔습니다. 국토교통부도 한국에 판매된 테슬라 차량 오토파일럿이 미국용과 같은 것인지 확인하기 위해 조사하고 있다고 밝혔습니다. YTN 이종수입니다. 영상편집ㅣ이영훈 자막뉴스ㅣ이 선 #YTN자막뉴스"
foreign,"[올댓차이나] 대만, 기준금리 1.875% 동결…""경기지원 계속""",https://v.daum.net/v/20231215100313174,https://img1.daumcdn.net/thumb/S95x77ht.u/?fname=https%3A%2F%2Ft1.daumcdn.net%2Fnews%2F202312%2F15%2Fnewsis%2F20231215100314022tvav.jpg&scode=media,10:03," [서울=뉴시스]이재준 기자 = 대만 중앙은행은 예상대로 기준금리를 1.875%로 동결하기로 결정했다고 중앙통신과 연합보(聯合報) 등이 15일 보도했다.매체에 따르면 중앙은행은 전날 분기 금융정책 회의(理監事會)를 열어 기준금리를 만장일치로 현행대로 유지하기로 했다. 3차례 연속 동결했다.물가 상승률이 하락세에 있는 가운데 역내 경기를 계속 지원하고자 기준금리를 그대로 두었다.대만 중앙은행은 작년 3월 물가급등에 대응해 금융긴축에 나선 이래 올해 3월까지 기준금리를 5차례에 걸쳐 총 75bp(0.75% 포인트) 올렸다.중앙은행은 소비자 물가지수(CPI) 상승률 예상을 올해는 2.46%, 내년 1.89%로 잡았다. 2022년 2.95%에서 저하가 이어진다고 전망했다.2023년 실질 국내총생산(GDP) 성장률은 1.40%로 예측해 9월 예상 1.46%보다 하향 조정했다. 디지털 제품 등 외수 침체와 민간투자 부진 등을 반영했다.중앙은행은 2024년 성장률 전망 경우 3.12%로 내다봤다. 전번 예상 3.08%에서 소폭 상향했다.양진룽(楊金龍) 중앙은행 총재는 ""내년에는 세계무역 회복, 인공지능(AI) 등 수요가 수출과 민간투자를 밀어올린다""고 관측했다. 종전 2.24%에서 2.22%로 하향하고 내년에는 더욱 낮아져 2%를 하회한다고 전망했다.양진룽(楊金龍) 중앙은행 총재는 기자회견에서 ""4분기부터 대만 성장이 회복하기 시작하고 세계경제 경우 내년에 회복한다고 예상한다""며 중국 경기둔화와 미중 무역마찰 등을 리스크로 지적했다."
foreign,유럽서 가장 행복한 나라는 '오스트리아'...독일은 최하위,https://v.daum.net/v/20231215100300164,,10:03,"지난해 유럽연합, EU 회원 27개국 중 오스트리아 국민의 삶의 만족도가 가장 높았다는 조사 결과가 나왔습니다. EU 통계기구 유로스타트의 2022년 기준 '삶의 질 지표' 간행물 따르면, 오스트리아는 주관적인 삶에 대한 만족도 지수에서 10점 만점에 7.9점으로 1위에 올랐다고 영국 일간 인디펜던트가 보도했습니다. 이 간행물은 유럽 시민들의 주관적인 행복도의 추세를 보여주기 위해 유럽 전역에서 실시한 설문 조사를 기반으로 매년 발간됩니다. 폴란드와 핀란드, 루마니아는 나란히 7.7점을 기록해 오스트리아에 이어 공동 2위였습니다. 불가리아는 27개국 중 유일하게 6점보다 낮은 5.6점을 기록해 '꼴찌'였고, 독일은 6.5점으로 26위였습니다. EU의 3대 경제 대국으로 불리는 이탈리아, 스페인, 프랑스는 전체 평균치인 7.1점 부근을 기록하며 중간 순위에 머물렀습니다. 유로스타트는 ""EU 회원국 전체의 삶의 만족도 평균은 7.1점으로, 지난해 EU 시민들은 대체로 자신의 삶에 만족했음을 알 수 있다""고 전했습니다. 그러면서 단순한 부의 규모보다는 교육의 수준, 가족, 재정적 안정성 등이 응답자들의 삶의 만족도에 전반적으로 영향을 미쳤다고 설명했습니다. 특히 상대적으로 소득 수준이 낮은 루마니아와 폴란드 국민의 행복도가 최상위권이라는 사실은 경제적 복리와 주관적 행복도 간의 복잡한 관계성을 보여준다고 짚었습니다. YTN 이동우 (dwlee@ytn.co.kr)※ '당신의 제보가 뉴스가 됩니다' [카카오톡] YTN 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr"
foreign,Dodgers Ohtani Baseball,https://v.daum.net/v/20231215100217159,https://img1.daumcdn.net/thumb/S95x77ht.u/?fname=https%3A%2F%2Ft1.daumcdn.net%2Fnews%2F202312%2F15%2Fyonhap%2F20231215100217654llsw.jpg&scode=media,10:02,"Los Angeles Dodgers' Shohei Ohtani speaks during a baseball news conference at Dodger Stadium Thursday, Dec. 14, 2023, in Los Angeles. (AP Photo/Marcio Jose Sanchez)"
foreign,"이, 하마스 수장에 현상금 5억 원…美 ""며칠 안 남았다""[이-팔 전쟁]",https://v.daum.net/v/20231215100213157,https://img1.daumcdn.net/thumb/S95x77ht.u/?fname=https%3A%2F%2Ft1.daumcdn.net%2Fnews%2F202312%2F15%2Fnewsis%2F20231215100214405frpk.jpg&scode=media,10:02,"[서울=뉴시스] 김난영 기자 = 이스라엘과 하마스 간 가자 지구에서의 전쟁이 70일째로 접어든 가운데, 미국은 하마스 수장인 야히야 신와르의 몰락을 예견했다.타임스오브이스라엘(TOI), CNN 등에 따르면 한 미국 고위 당국자는 14일(현지시간) 이스라엘의 가자 지구 작전을 설명하며 신와르를 겨냥, ""그는 며칠 안 남았다(his days are numbered)""라고 말했다.지난 10월7일 팔레스타인 무장 정파 하마스의 이른바 '알아크사 홍수' 기습 이후 이스라엘은 가자 지구에서 대대적인 소탕 작전을 펼쳐 왔다. 신와르를 비롯한 하마스 고위 간부 제거도 공공연히 거론했었다.이 미국 당국자는 아울러 ""얼마나 걸리건 정의는 실현될 것""이라며 신와르를 향해 ""그는 미국인의 피를 손에 묻혔다""라고 했다. 지난 10월7일 기습 당시 사망한 미국인은 최소 38명으로 알려져 있다.이날 발언과 관련, 이스라엘방위군(IDF)은 이날 신와르를 비롯한 하마스 지도자 정보를 얻기 위해 거액의 현상금을 걸기도 했다. 신와르에게 걸린 현상금은 40만 달러(약 5억1700만 원)에 달한다.신와르의 형제이자 하마스 남부여단 사령관인 무함마드 신와르와 관련된 정보에 30만 달러(약 3억8800만 원), 하마스 칸 유니스 대대를 이끄는 라파아 살라메에 20만 달러(약 2억5800만 원)의 현상금이 걸렸다.IDF는 이런 내용이 담긴 전단을 가자 지구에 배포한 것으로 알려졌다. 이스라엘은 개전 이후 수차례에 걸쳐 주민 대피 등 내용을 담은 전단을 가자 지구에 배포한 바 있다.한편 이날 발언은 제이크 설리번 미국 백악관 국가안보보좌관이 이스라엘을 방문한 상황에서 나왔다. 설리번 보좌관은 이날 베냐민 네타냐후 이스라엘 총리와 요브 갈란트 이스라엘 국방장관을 만났다.이들은 가자 지구 내 군사 작전에 관해 논의했으며, 설리번 보좌관은 이스라엘 측에 가자 지구에서 진행 중인 고강도 작전을 상대적으로 저강도로 전환하는 방안을 제안한 것으로 보인다.뉴욕타임스(NYT)에 따르면 조 바이든 미국 행정부는 앞으로 3주 안에 이스라엘이 작전을 전환하기를 바란다고 한다."
foreign,"美·英, 홍콩 민주활동가 현상금 강력 규탄…""민주주의 위협""",https://v.daum.net/v/20231215100122130,https://img1.daumcdn.net/thumb/S95x77ht.u/?fname=https%3A%2F%2Ft1.daumcdn.net%2Fnews%2F202312%2F15%2Fyonhap%2F20231215100122926dobn.jpg&scode=media,10:01,"(홍콩=연합뉴스) 윤고은 특파원 = 홍콩이 해외 체류 민주 활동가들에 대해 또다시 국가보안법 위반 혐의로 현상금을 내걸자 미국과 영국 정부가 강력하게 규탄했다. 15일 AFP 통신에 따르면 매슈 밀러 미국 국무부 대변인은 14일(현지시간) 홍콩의 조치를 강력히 비판하면서 ""민주주의와 자유 옹호자들은 계속해서 미국에서 헌법이 보장한 자유를 누릴 것""이라고 강조했다. 매슈 대변인은 이어 ""우리는 중국이 만든 국가보안법의 어떠한 역외 적용 시도도 개탄하며 홍콩 당국은 미국 영토 안에서 어떠한 사법권도 없음을 재차 강조한다""고 못 박았다. 데이비드 캐머런 영국 외무부 장관은 ""이는 우리의 민주주의와 기본적인 인권에 대한 위협""이라고 비판하면서 홍콩, 베이징, 런던에 있는 영국 관리들에게 ""이 문제를 긴급 사안으로 제기하라""고 지시했다. 캐머런 장관은 ""홍콩 경찰이 또다시 표현의 자유를 행사한 개인들을 겨냥했다""며 ""우리는 영국 내 개인이나 커뮤니티에 대한 외세의 어떠한 위협, 괴롭힘, 위해도 용납하지 않을 것""이라고 밝혔다. 이어 ""중국은 국가보안법을 폐지하고 정치적 활동 박해를 끝내라""고 촉구했다. 국제 인권단체 국제앰네스티(AI)의 새러 브룩스 중화권 부국장은 ""현상금은 이미 존재하는 공포 분위기를 악화시킬 뿐""이라고 비난했다. 그는 ""국가보안법 위반 혐의를 빙자해 현상금을 내건 것은 국경을 초월하는 위협을 가하는 것이고 모든 곳의 반대 의견을 침묵시키려는 목적""이라며 현상금을 철회하라고 촉구했다. 앞서 홍콩 경찰은 전날 저녁 시몬 청, 프랜시스 후이, 조이 시우, 조니 폭, 토니 초이 등 5명의 민주 활동가에 대해 국가보안법상 외세와 결탁하고 국가분열을 선동한 혐의로 1인당 100만홍콩달러(약 1억7천만원)의 현상금을 내걸었다. 경찰은 이들 5명이 ""해외로 도피했고 국가보안법을 위반한 혐의를 받는다""며 ""국가안전처는 그들을 끝까지 쫓을 것""이라고 경고했다. 이로써 홍콩 경찰이 국가보안법 위반 혐의로 현상금을 내건 해외 체류 민주 활동가는 총 13명으로 늘어났다. 앞서 홍콩 경찰은 지난 7월 해외로 망명한 네이선 로·데니스 쿽·테디 후이 전 입법회(의회) 의원 등 8명을 체포하는 데 도움이 되는 정보를 제공하는 이에게 100만홍콩달러의 포상금을 제공하겠다고 발표했다. 전날 홍콩 경찰은 앞서 현상금이 내걸린 후이와 로에게 자금 지원을 한 혐의로 4명을 체포한 사실도 발표했다. 이와 별도로 최소 30명이 이들 수배된 민주 활동가들과 관련된 혐의로 경찰의 조사를 받았다.2020년 6월 30일 시행된 홍콩국가보안법은 국가 분열, 국가정권 전복, 테러 활동, 외국 세력과의 결탁 등 4가지 범죄를 최고 무기징역형으로 처벌할 수 있도록 한다.해당 법 시행 후 홍콩 민주진영을 대표하는 인사들은 대부분 구속·기소되거나 해외로 도피했다. 전날 현상금이 걸린 이들 중 시몬 청은 영국으로 망명해 현지에서 홍콩인 지원 단체 '영국홍콩협회'를 세워 운영하고 있다. 청은 소셜미디어에 ""절대 침묵하지 않을 것이고 절대 물러서지 않을 것""이라며 ""홍콩 정부가 민주주의와 자유에 대한 추구를 범죄로 여긴다면 우리는 사회 정의의 진짜 얼굴을 보여주기 위해 그 혐의를 받아들이겠다""고 썼다. 조이 시우는 소셜미디어에 ""나는 미국 시민""이라며 ""내 나라에서 자유를 행사했다고 (홍콩 경찰의) 타깃이 됐다""고 지적했다. pretty@yna.co.kr"
foreign,인도네시아 마라피 화산 폭발,https://v.daum.net/v/20231215100119126,https://img1.daumcdn.net/thumb/S95x77ht.u/?fname=https%3A%2F%2Ft1.daumcdn.net%2Fnews%2F202312%2F15%2FYTN%2F20231215100120384upjy.jpg&scode=media,10:01,"[앵커] '불의 고리'로 불리는 환태평양 조산대에 속한 인도네시아에는 활화산만 120여 개에 이르죠. 최근 일부 화산이 폭발해 인명 피해까지 났는데요. 인도네시아에 체류하거나 방문하는 우리 국민도 주의하셔야겠는데요? [사무관] 네. 12월 3일 인도네시아 수마트라 섬 마라피 화산이 폭발해 여러 명이 숨진 것으로 전해졌습니다. 폭발 당시 화산 정상에서 최고 3㎞ 높이까지 화산재가 치솟았고, 화산재는 20km 이상 떨어진 부키팅기시까지 덮치며 크고 작은 피해가 났는데요. 마라피 화산 폭발 당시 75명이 등산 중이었고, 이 중 대피하거나 구조된 52명을 제외한 23명이 목숨을 잃었습니다. 추가 폭발 가능성도 있는 만큼, 인도네시아에 체류 중이거나 방문 예정이신 분들은 해당 지역 방문을 삼가시길 바랍니다. [앵커] 활화산의 경우 특별한 징후 없이 갑작스럽게 폭발하다 보니 큰 인명 피해로 이어질 수 있는데요. 만약 해외 방문 중 화산이 폭발한다면 어떻게 대처하고 주의해야 할까요? [사무관] 네. 화산 주변에선 활동을 자제해야 합니다. 최근 폭발한 마라피 화산의 경우, 분화구 반경 3km 안쪽으론 접근 통제 중인데요. 부득이 화산 인근에 머물 경우에는 보호 마스크와 안경을 지참하는 게 좋습니다. 화산은 추가 폭발과 함께 지진, 쓰나미 등이 뒤따를 수 있는 만큼, TV나 라디오 재난 방송을 통해 상황을 수시로 확인해야 하고요. 화산재가 떨어질 때는 되도록 실내에 머물고, 실외에 머무는 상황이라면 자동차나 건물 등으로 신속히 대피해야 합니다."
foreign,에베레스트에도 찾아온 기후위기…쿰부빙하 상태 위험수준,https://v.daum.net/v/20231215100054103,https://img1.daumcdn.net/thumb/S95x77ht.u/?fname=https%3A%2F%2Ft1.daumcdn.net%2Fnews%2F202312%2F15%2Fyonhap%2F20231215100054522wxxw.jpg&scode=media,10:00,"(서울=연합뉴스) 김계환 기자 = 네팔에서 세계 최고봉 에베레스트산(8,848m)에 오르는 등산 루트가 있는 쿰부빙하의 상태가 기후변화와 인간의 활동으로 인해 급격히 악화하고 있다.미국 일간 월스트리트저널(WSJ)은 14일(현지시간) 기온상승으로 히말라야 지역의 빙하들이 전 세계 다른 지역의 빙하보다 빠르게 녹아내리고 있다면서 이같이 보도했다.특히 쿰부 빙하의 경우 기후변화 영향과 함께 빙하 위에 있는 에베레스트 베이스캠프 탓에 문제가 더욱 복잡하다.해발 5천364m 지점에 있는 에베레스트 베이스캠프는 숙박시설과 카트만두 호텔 수준의 식사를 제공하는 주방용 텐트와 헬기장이 들어서 있으며 매년 수천 명의 등산객이 방문해 여러 주 머물면서 정상 등정을 준비하는 곳이다.네팔 정부 조사원인 킴 랄 가우탐은 에베레스트 베이스캠프에서 사용하는 프로판가스의 양이 매 시즌 30억㎏의 얼음을 녹일 수 있는 규모라고 분석했다.여기에 매일 4천L에 달하는 베이스캠프 이용자들의 소변이 쿰부빙하에 버려지고 있는 것도 문제라고 지적했다.가우탐은 ""매우 위험한 상황""이라면서 현재와 같은 상황이 이어지면 조만간 베이스캠프가 얼음 위가 아니라 땅 위에 들어서게 될 것이라고 경고했다.이에 따라 지난해 제출한 보고서를 통해 베이스캠프를 해발 5천164m 지점에 있는 고락셉으로 이동하는 방안을 권고했다고 말했다.그러나 고락셉은 빙하를 이용해 물 확보가 쉬웠던 에베레스트 베이스캠프와는 달리 물을 얻기가 쉽지 않으며 정상 등정도 더욱 위험해진다는 문제를 안고 있다.올해 에베레스트산을 등정하다가 사망한 사람이 18명으로 이미 역대 많은 희생자를 냈다는 점에서 정상 등정을 더 어렵게 할 수 있는 베이스캠프 이전이 쉽지 않은 상황이라고 WSJ은 전했다.기존 연간 최대 사망자 수는 지난 2014년에 기록한 17명이었다. 정상 일대에 장사진을 칠 정도로 등반객들이 몰려 위험천만했던 2019년에도 사망자는 11명이었다. 셰르파인 소남 셰링은 기후변화로 인해 눈으로 덮여있던 쿰부 빙폭의 사면에 이제는 얼음덩어리들이 떠다니는 못이 생겨나고 있다면서 이대로 가면 쿰부빙하가 호수로 변할 것이라고 개탄했다.셰르파들은 쿰부빙하에 있는 쿰부 빙벽의 등산 루트를 일주일에 한 번 정도 확인하면 됐지만 이제는 녹아내리는 얼음으로 인해 매일 확인해야 할 정도로 빙벽의 상태가 불안정해졌다고 전했다.빙하가 녹아내리면서 에베레스트산 관광과 등산을 중심으로 한 관광산업의 비중이 큰 네팔 경제도 타격을 받을 수 있다는 우려가 나온다.세계여행관광협회(WTTC)에 따르면 지난해 네팔 관광업은 네팔에 국내총생산(GDP)의 6.1% 수준인 24억달러(약 3조1천56억원)의 경제효과를 가져다줬으며 100만명이 넘는 고용을 창출해냈다.kp@yna.co.kr"
